What is the Hindi translation of this sentence?,Make each day your masterpiece.,अपने प्रत्येक दिन को सर्वोत्कृष्ट बनाएं।
Provide the Hindi translation of:,It is better to die on your feet than to live on your knees.,डर के जीने की तुलना में तो मर जाना ही बेहतर है।
Provide the Hindi translation of:,"The way I see it, if you want the rainbow, you gotta put up with the rain.","मेरे विचार से यदि आप इन्द्रधनुष चाहते हैं, तो आपको वर्षा को सहना होगा।"
Convert this sentence into Hindi:,The best dreams happen when you're awake.,"जब आप जागृत अवस्था में होते हैं, तो ही सर्वश्रेष्ठ स्वप्नों का सृजन होता है."
Provide the Hindi translation of:,A baby is God's opinion that the world should go on.,नन्हे शिशु के जन्म का अर्थ है कि भगवान यह चाहते हैं कि यह दुनिया बनी रहे।
Convert this sentence into Hindi:,Worthless people live only to eat and drink.,निकम्मे लोग सिर्फ खाने पीने के लिए जीते हैं।
Translate the following to Hindi:,"Anger is never without a reason, but seldom with a good one.","क्रोध कभी भी बिना कारण नहीं होता, लेकिन कदाचित ही यह कारण सार्थक होता है।"
Convert this sentence into Hindi:,An investment in knowledge pays the best interest.,ज्ञान में पूंजी लगाने से सर्वाधिक ब्याज मिलता है।
Provide the Hindi translation of:,"We should not fret for what is past, nor should we be anxious about the future; men of discernment deal only with the present moment.",हमें न अतीत पर कुढ़ना चाहिए और न ही हमें भविष्य के बारे में चिंतित होना चाहिए; विवेकी व्यक्ति केवल वर्तमान क्षण में ही जीते हैं।
Translate the following to Hindi:,"A man is great by deeds, not by birth.","“व्यक्ति कर्मों से महान बनता है, जन्म से नहीं।"
How do you say this in Hindi?,You cannot shake hands with a clenched fist.,आप भींची मुट्ठी से हाथ नहीं मिला सकते।
What is the Hindi translation of this sentence?,"Forgive your enemies, but never forget their names.","अपने दुश्मनों को माफ कर दें, लेकिन उनके नाम कभी न भूलें।"
What is the Hindi translation of this sentence?,People who work sincerely are the happiest.,निष्ठा से काम करने वाले ही सबसे सुखी हैं।
What is the Hindi translation of this sentence?,Adopt the pace of nature: her secret is patience.,प्रकृति की गति अपनाएं: उसका रहस्य है धीरज।
Provide the Hindi translation of:,I don't need a friend who changes when I change and who nods when I nod; my shadow does that much better.,मुझे ऐसे मित्र की आवश्यकता नहीं जो मेरे साथ-साथ बदले और मेरी हां में हां भरे; ऐसा तो मेरी परछाई कहीं बेहतर कर लेती है।
Translate the following to Hindi:,The power to question is the basis of all human progress.,प्रश्न कर पाने की क्षमता ही मानव प्रगति का आधार है.
Provide the Hindi translation of:,"If you love somebody, let them go, for if they return, they were always yours. And if they don't, they never were.","जिनसे प्रेम करते हैं, उन्हें जाने दें, वे यदि लौट आते हैं तो वे सदा के लिए आपके हैं। और अगर नहीं लौटते हैं तो वे कभी आपके थे ही नहीं।"
Translate this English sentence into Hindi:,Education's purpose is to replace an empty mind with an open one.,शिक्षा का ध्येय है एक खाली दिमाग को खुले दिमाग में बदलना।
Provide the Hindi translation of:,Every man dies. Not every man really lives.,हर इंसान मरता है। लेकिन कोई एक ही जीता है।
What is the Hindi translation of this sentence?,All life is an experiment.,पूरा जीवन एक प्रयोग है।
Convert this sentence into Hindi:,From your parents you learn love and laughter and how to put one foot before the other.,अपने माता पिता से आप प्रेम और हंसी सीखते हैं और पांव पांव चलना भी।
Convert this sentence into Hindi:,"Some people, no matter how old they get, never lose their beauty.","कुछ लोग, चाहे जितने बूढ़े हो जाएं, उन की सुंदरता नहीं मिटती।"
Translate the following to Hindi:,Very often a change of self is needed more than a change of scene.,बहुधा वातावरण में परिवर्तन से कहीं अधिक व्यक्ति के भीतर ही बदलाव की ज़रूरत होती है।
What is the Hindi translation of this sentence?,You can't have everything. Where would you put it?,आप को सब कुछ नहीं मिल सकता। आप इसे रखेंगे कहां?
Translate this English sentence into Hindi:,"Good thoughts bear good fruit, bad thoughts bear bad fruit.",सुविचरों से सुफल उपजते हैं और कुविचारों से कुफल।
Translate the following to Hindi:,"When it comes to staying young, a mind-lift beats a face-lift any day.","सदा जवान रहने के लिए मुख का सौंदर्य नहीं, मस्तिष्क की उड़ान ज़रूरी है।"
Translate the following to Hindi:,Play is really the work of childhood.,खेल ही वास्तव में बचपन का काम है।
Translate the following to Hindi:,Simplicity is making the journey of this life with just baggage enough.,सादगी का मतलब है सीमित बोरिया बिस्तर के साथ ज़िंदगी का सफ़र तय करना।
How do you say this in Hindi?,You can close your eyes to reality but not to memories.,"आप वास्तविकता से अपनी आंखे मूंद सकते हैं, मगर स्मृतियों से नहीं।"
Convert this sentence into Hindi:,"When you betray somebody else, you also betray yourself.",आप किसी व्यक्ति को धोखा देते हैं तो आप अपने आप को भी धोखा देते हैं।
Provide the Hindi translation of:,It doesn't hurt to be optimistic. You can always cry later.,आशावादी होने में क्या कष्ट है? रो तो कभी भी सकते हैं।
How do you say this in Hindi?,Loneliness is the ultimate poverty.,अकेलापन निर्धनता की पराकाष्ठा है।
Provide the Hindi translation of:,"If you want a place in the sun, you've got to put up with a few blisters.",आप आराम की ज़िंदगी चाहते हैं तो आप को कुछ परेशानी तो उठानी ही होगी।
How do you say this in Hindi?,There can be no daily democracy without daily citizenship.,नागरिकता के दैनिक व्यवहार के बिना लोकतंत्र का दैनिक निर्वाह हो ही नहीं सकता।
What is the Hindi translation of this sentence?,What we are seeking so frantically elsewhere may turn out to be the horse we have been riding all along.,हम जिस चीज़ की तलाश कहीं और कर रहे होते हैं वह हो सकता है कि हमारे पास ही हो।
Translate this English sentence into Hindi:,Never hesitate to hold out your hand.,अपना हाथ आगे बढ़ाने से कभी मत हिचकिए।
Provide the Hindi translation of:,Never hesitate to accept the outstretched hand of another.,दूसरे का आगे बढ़ा हाथ थामने से भी कभी मत हिचकिए।
Convert this sentence into Hindi:,The purest affection the heart can hold is the honest love of a nine-year-old.,मन जो स्नेह संजो सकता है उन में से सबसे पवित्र है किसी नौ वर्षीय का निश्छल प्रेम।
Convert this sentence into Hindi:,"Happiness, I have discovered, is nearly always a rebound from hard work.",मैंने पाया है कि सुख लगभग हर बार कठोर श्रम की प्रतिक्रिया ही होता है।
Provide the Hindi translation of:,Friends are those rare people who ask how we are and then wait to hear the answer.,मित्र वे दुर्लभ लोग होते हैं जो हमारा हालचाल पूछते हैं और उत्तर सुनने को रुकते भी हैं।
Provide the Hindi translation of:,True affluence is to not need anything.,किसी चीज़ की आवश्यकता न रह जाने की स्थिति ही सच्ची समृद्धि है।
Convert this sentence into Hindi:,"The secret to staying young is to live honestly, eat slowly, and lie about your age.","युवा बने रहने का रहस्य है ईमानदारी से जीना, धीरे धीरे खाना और अपनी उम्र जाहिर न करना।"
Translate the following to Hindi:,Now and then it's good to pause in our pursuit of happiness and just be happy.,कभी कभार सुख के पीछे भागना छोड़ कर बस सुखी होना भी एक अच्छी बात है।
Translate this English sentence into Hindi:,To carry care to bed is to sleep with a pack on your back.,चिंताएं ले कर बिस्तर पर जाना अपनी पीठ पर गठरी ले कर सोने के समान है।
Translate the following to Hindi:,Ninety-nine percent of all failures come from people who have the habit of making excuses.,असफल व्यक्तियों में से निन्यानवे प्रतिशत वे लोग होते हैं जिन की आदत बहाने बनाने की होती है।
Translate this English sentence into Hindi:,Love is a game that two can play and both win.,प्यार एक ऐसा खेल है जिसे दो व्यक्ति खेल सकते हैं और जिस में दोनों ही जीतते हैं।
Translate this English sentence into Hindi:,Humor is the affectionate communication of insight.,अंतर्दृष्टि का स्नेहमय संवाद है हास्य।
Translate this English sentence into Hindi:,It is horrifying that we have to fight our own government to save the environment.,“कितनी भयावह बात है कि हमें पर्यावरण की रक्षा के लिए अपनी ही सरकार से संघर्ष करना पड़ता है।
What is the Hindi translation of this sentence?,Integrity has no need of rules.,ईमानदारी किसी कायदे कानून की मोहताज़ नहीं होती।
Convert this sentence into Hindi:,We never know the love of a parent till we become parents ourselves.,"हम जब तक खुद मां बाप नहीं बन जाएं, मां बाप का प्यार कभी नहीं जान पाते।"
Translate this English sentence into Hindi:,I may not agree with what you say.,हो सकता है कि मैं आपके विचारों से सहमत न हो पाऊँ
Convert this sentence into Hindi:,One kind word can warm three winter months.,एक मीठा बोल सर्दी के तीन महीनों को ऊष्मा दे सकता है।
Translate this English sentence into Hindi:,I like the dreams of the future better than the history of the past.,मुझे तो अतीत के इतिहास से कहीं अच्छे लगते हैं भविष्य के सपने।
Convert this sentence into Hindi:,What would life be if we had no courage to attempt anything?,जीवन का अर्थ ही क्या रह जाएगा यदि हम में सतत प्रयत्न करने का साहस न रहे।
Translate this English sentence into Hindi:,"It is not the man who has too little, but the man who craves more, that is poor.",वह व्यक्ति ग़रीब नहीं है जिस के पास थोड़ा बहुत ही है। ग़रीब तो वह है जो ज़्यादा के लिए मरा जा रहा है।
Provide the Hindi translation of:,It is never too late to mend.,सवेरे का भूला साँझ को घर आ जाए तो भूला नहीं कहलाता ।
Provide the Hindi translation of:,Even Hakim Luqman has no medicine for superstition.,वहम की दवा तो हकीम लुक़मान के पास भी नहीं है।
Convert this sentence into Hindi:,I love life because what more is there.,मैं जीवन से प्यार करता हूँ क्योंकि और है ही क्या।
What is the Hindi translation of this sentence?,Marriage is a covered dish.,विवाह एक ढका हुआ पकवान है।
What is the Hindi translation of this sentence?,Friendship is certainly the finest balm for the pangs of disappointed love.,दोस्ती निस्संदेह रूप से निराश प्रेम की कसक के लिए उत्तम मरहम है।
What is the Hindi translation of this sentence?,"Hate the sin, love the sinner.","पाप से नफरत करो, पापी से प्यार."
Provide the Hindi translation of:,Don't expect anything original from an echo.,प्रतिध्वनि से किसी मौलिकता की आशा मत करो
How do you say this in Hindi?,An early-morning walk is a blessing for the whole day.,प्रातःकाल का भ्रमण पूरे दिन के लिए वरदान होता है।
Convert this sentence into Hindi:,The most solid stone in the structure is the lowest one in the foundation.,किसी भी नींव का सबसे मजबूत पत्थर सबसे निचला ही होता है।
Provide the Hindi translation of:,It is better to risk saving a guilty man than to condemn an innocent one.,किसी निर्दोष को दंडित करने से बेहतर है एक दोषी व्यक्ति को बख़्श देने का जोख़िम उठाना।
Provide the Hindi translation of:,Luck is a matter of preparation meeting opportunity.,भाग्य अवसर से संयोग की तैयारी भर है।
Translate the following to Hindi:,We cannot become what we need to be by remaining what we are.,हम जो हैं वही बने रहकर वह नहीं बन सकते जो कि हम बनना चाहते हैं।
Translate this English sentence into Hindi:,There has never been an age that did not applaud the past and lament the present.,ऐसा कोई युग कभी नहीं रहा जिस में अतीत का गुणगान और वर्तमान पर विलाप न किया गया हो।
Translate the following to Hindi:,Take a chance! All life is a chance.,जोखिम उठाइये! पूरी जिंदगी एक जोखिम है।
How do you say this in Hindi?,The man who goes the furthest is generally the one who is willing to do and dare.,सब से आगे निकलने वाला व्यक्ति सामान्यतया वह होता है जो कर्म और दुस्साहस के लिए इच्छुक रहता है।
Convert this sentence into Hindi:,"Skillful listening is the best remedy for loneliness, loquaciousness, and laryngitis.","कुशलतापूर्वक किसी की बात सुनना अकेलेपन, वाचालता और कंठशोथ का सब से बढ़िया इलाज है।"
Translate the following to Hindi:,What we are is God's gift to us. What we become is our gift to God.,"हम जो हैं वह हमें ईश्वर की देन है, हम जो बनते हैं वह परमेश्वर को हमारी देन है।"
How do you say this in Hindi?,"If you would thoroughly know anything, teach it to others.",आप किसी चीज़ का विशद ज्ञान हासिल करना चाहते हैं तो इसे दूसरों को सिखाने लगिए
What is the Hindi translation of this sentence?,Life is for one generation; a good name is forever.,"ज़िंदगी तो कुल एक पीढ़ी भर की होती है, पर नेक काम पीढ़ी दर पीढ़ी चलता है।"
Translate this English sentence into Hindi:,"Almost everything you do will seem insignificant, but it is important that you do it.","आप का कोई भी काम महत्वहीन हो सकता है, किंतु महत्वपूर्ण तो यह है कि आप कुछ करें।"
Provide the Hindi translation of:,"Until you make peace with who you are, you'll never be content with what you have.","आप जब तक अपनी हैसियत से समझौता नहीं कर लेते, आप के पास जो कुछ है उस से आप संतुष्ट नहीं रह सकेंगे।"
How do you say this in Hindi?,"What soap is for the body, tears are for the soul.","शरीर के मामले में जो स्थान साबुन का है, वही आत्मा के संदर्भ में आंसू का।"
Convert this sentence into Hindi:,Isn't it strange that we talk least about the things we think about most?,है न यह अजीब बात कि हम उन चीज़ों के बारे में सब से कम बात करते हैं जिन के बारे में हम सब से अधिक सोचते हैं।
Translate this English sentence into Hindi:,Be like a postage stamp. Stick to one thing until you get there.,"डाक टिकट की तरह बनिए, मंजिल पर जब तक न पहुंच जाएं उसी चीज़ पर जमे रहिए।"
How do you say this in Hindi?,Character is much easier kept than recovered.,"चरित्र को बनाए रखना आसान है, उस के भ्रष्ट हो जाने के बाद उसे सुधारना कठिन है।"
Convert this sentence into Hindi:,He who is fixed to a star does not change his mind.,जो व्यक्ति किसी तारे से बंधा होता है वह पीछे नहीं मुड़ता।
Convert this sentence into Hindi:,To think too long about doing a thing often becomes its undoing.,किसी काम को करने के बारे में बहुत देर तक सोचते रहना अक़सर उस के बिगड़ जाने का कारण बनता है।
Translate this English sentence into Hindi:,"Enjoy the little things, for one day you may look back and realize they were the big things.","छोटी छोटी बातों का आनंद उठाइए, क्योंकि हो सकता है कि किसी दिन आप मुड़ कर देखें तो आप को अनुभव हो कि ये तो बड़ी बातें थीं।"
How do you say this in Hindi?,The absence of alternatives clears the mind marvelously.,विकल्पों का न होना बुद्धि को बढ़िया ढंग से परिमार्जित कर देता है।
Translate the following to Hindi:,The one thing that doesn't abide by majority rule is a person's conscience.,एक ही चीज़ है जो बहुमत को नहीं मानती और वह है मनुष्य की अंतरात्मा।
Convert this sentence into Hindi:,Change your thoughts and you change your world.,"आप अपनी सोच बदल दीजिए, आपकी दुनिया बदल जाएगी।"
Translate this English sentence into Hindi:,One thought driven home is better than three left on base.,एक क्रियान्वित विचार तीन अधूरे विचारों से कहीं बेहतर है।
How do you say this in Hindi?,The old law about 'an eye for an eye' leaves everybody blind.,'आँख के बदले आँख' के प्राचीन सिद्धान्त से तो एक दिन सभी अंधे हो जाएंगे।
Translate the following to Hindi:,Goals determine what you are going to be.,हमारे लक्ष्य निर्धारित करते हैं कि हम क्या बनने जा रहे हैं।
How do you say this in Hindi?,Storms make trees take deeper roots.,तूफ़ानों से पेड़ों की जड़ें और गहरी व मज़बूत होती है।
Convert this sentence into Hindi:,Nothing happens unless it is preceded by a dream.,कोई सपना देखे बिना कुछ नहीं होता।
Provide the Hindi translation of:,"A heron, a crab, lots of fish and other creatures used to live in a pond.","एक तालाब में एक बगुला, एक केकड़ा, बहुत से मछली और दूसरे जीव-जंतु रहते थे।"
Convert this sentence into Hindi:,A tomb now suffices him for whom the whole world was not sufficient.,जिसके लिये पूरी दुनिया कम पड़ती थी उसके लिये एक समाधि भी अब पर्याप्त है।
Convert this sentence into Hindi:,Truth alone triumphs.,सत्य ही जीतता है।
Convert this sentence into Hindi:,Truth alone triumphs.,सत्य कि ही जीत होती है।
What is the Hindi translation of this sentence?,"In some languages like French or Persian, a potato is called an 'apple of the earth'.","फ़्रेंच या फ़ारसी जैसे कुछ भाषाओं में, आलू को 'ज़मीन का सेब' कहते है।"
Translate the following to Hindi:,The girl talking with John is called Susan.,जॉन से जो लड़की बात कर रही है उसका नाम सूज़न है।
How do you say this in Hindi?,Tom solved the problem easily.,टॉम ने आसानी से वह समस्या सुलझाई।
How do you say this in Hindi?,"Faith, unity, discipline.","ईमान, इत्तेहाद, नज़्म।"
Translate this English sentence into Hindi:,"Faith, unity, discipline.","आस्था, एकता, व्यवस्था।"
How do you say this in Hindi?,Mother and motherland are greater than heaven.,जननी-जन्मभूमी स्वर्ग से महान हैं।
What is the Hindi translation of this sentence?,She looks like a Greek goddess.,वह किसी युनानी देवी की तरह दिखती है।
What is the Hindi translation of this sentence?,The airplane is ready.,हवाई जहाज़ तैयार है।
How do you say this in Hindi?,St. Petersburg is a Russian city.,सेंट पीटर्सबर्ग एक रूसी नगर है।
How do you say this in Hindi?,One kiss or two?,एक चुम्मा या दो?
How do you say this in Hindi?,"What's the capital of Sri Lanka? ""Sri Jayawardenapura Kotte."" ""Correct!""","श्रीलंका की राजधानी क्या है? ""श्री जयवरधनेपुरा कोट।"" ""सही!"""
How do you say this in Hindi?,She fell in love with one of her students.,उसे अपने एक विद्यार्थी से प्यार हो गया।
Provide the Hindi translation of:,My native language is Portuguese.,मेरी मातृ भाषा पुर्त्तगाली है।
Translate this English sentence into Hindi:,They all look the same to me.,मुझे तो वे सब एक जैसे लगते हैं।
Provide the Hindi translation of:,They all look the same to me.,मुझे वे सब एक जैसे दिखते हैं।
Translate this English sentence into Hindi:,I can't lie to Tom.,मैं टॉम से झूठ नहीं बोल सकता।
Provide the Hindi translation of:,I can't lie to Tom.,मैं टॉम से झूठ नहीं बोल सकती।
Provide the Hindi translation of:,They're all alike.,वे सभी एक जैसे हैं।
How do you say this in Hindi?,You should've said yes.,"तुम्हें ""हाँ"" कहना चाहिए था।"
Translate this English sentence into Hindi:,My father went to China.,मेरे पिता चीन गये।
Translate this English sentence into Hindi:,Mordred betrayed King Arthur.,मॉर्ड्रेड ने राजा आर्थर को धोका दिया।
Translate the following to Hindi:,"France, Austria and Russia formed an alliance against Prussia.","फ़्रांस, ऑस्ट्रिया और रूस ने प्रुशिया के ख़िलाफ़ एक गठबंधन बनाया।"
What is the Hindi translation of this sentence?,"Hey boys, what's up?","और लड़कों, क्या हाल चल रहा है?"
What is the Hindi translation of this sentence?,The name of João's sister is Joana.,जुआओं के बहन का नाम जोआना है।
Translate this English sentence into Hindi:,I make a lot more money than he does.,मैं उससे बहुत ज़्यादा कमाता हूँ।
How do you say this in Hindi?,You've started learning Esperanto.,तुम ने एस्पेरान्तो सीखना शुरू किया है।
What is the Hindi translation of this sentence?,You've started learning Esperanto.,आपने एस्पेरान्तो सीखना शुरू किया है।
Translate the following to Hindi:,Not every citizen of Russia is Russian.,रूस का हर एक नागरिक रूसी नहीं है।
Translate this English sentence into Hindi:,Tom hates children.,टॉम को बच्चों से नफ़रत है।
How do you say this in Hindi?,I love anal sex.,मुझे गुदा मैथुन बहुत पसंद है।
How do you say this in Hindi?,Skyr is similar to yoghurt.,स्कीर दही की तरह होता है।
How do you say this in Hindi?,"Where is Thessaloniki? ""In Greece.""","थेस्सालोनिकी कहाँ है? ""यूनान में।"""
What is the Hindi translation of this sentence?,"In Greek mythology, Hermes, the son of Zeus, is the messenger of the gods.","यूनानी पुराणों में, ज़्यूस के पुत्र, हरमीस, देवताओं के दूत थे।"
Translate this English sentence into Hindi:,The Romans call Zeus Jupiter.,रोमन ज़ेउस को जुपिटर कहते हैं।
What is the Hindi translation of this sentence?,I already have this book.,मेरे पास पहले से ही यह किताब है।
Translate this English sentence into Hindi:,Smile.,मुसकुराओ।
Convert this sentence into Hindi:,Smile.,मुसकुराइए।
Convert this sentence into Hindi:,What time is it in Sri Lanka?,श्रीलंका में कितने बजे हैं?
Convert this sentence into Hindi:,Kashgar's pomegranates are the most famous.,काश्गार के अनार सबसे मशहूर हैं।
Translate the following to Hindi:,I'm proud to be an Italian.,मुझे इतालवी होने पर गर्व है।
Translate this English sentence into Hindi:,This is the opposite of what I expected.,मुझे जो अपेक्षा थी उसके यह विपरीत है।
Translate the following to Hindi:,She didn't want to go out anyway.,वह वैसे भी बाहर नहीं जाना चाहती थी।
Convert this sentence into Hindi:,What is the capital of Greece?,यूनान की राजधानी क्या है?
Provide the Hindi translation of:,You do not know me.,तुम मुझे जानते नहीं।
Translate the following to Hindi:,You do not know me.,आप मुझे जानते नहीं।
How do you say this in Hindi?,You do not know me.,तुम मुझे जानती नहीं।
How do you say this in Hindi?,He likes animals.,उसे जानवर अच्छे लगते हैं।
Convert this sentence into Hindi:,"I don't like using dildos, I prefer real cocks.","मुझे डिल्डो इस्तेमाल करना अच्छा नहीं लगता, उससे अच्छा मुझे असली लंड पसंद हैं।"
Convert this sentence into Hindi:,Tom didn't tell Mary his real name.,टॉम ने मैरी को अपना असली नाम नहीं बताया।
What is the Hindi translation of this sentence?,"Thank you, Jesus.","धन्यवाद, यीशु।"
Translate this English sentence into Hindi:,Jesus Christ!,यीशु मसीह!
Translate the following to Hindi:,Jawaharlal Nehru was the first prime minister of India.,जवाहरलाल नेहरू भारत के पहले प्रधान मंत्री थे।
Translate the following to Hindi:,Rajendra Prasad was the first president of India.,राजेंद्र प्रसाद भारत के पहले राष्ट्रपति थे।
Translate this English sentence into Hindi:,"There is no God but Allah, and Mohammed is his prophet.","अल्लाह के सिवा कोई ईश्वर नहीं है, और मुहम्मद उस का पैगंबर है।"
How do you say this in Hindi?,"During the Industrial Revolution, people worked 16 hours non-stop.",औद्योगिक क्रांति के दौरान लोग बिना रुके १६ घंटे काम करते थे।
Convert this sentence into Hindi:,Why do you hide your breasts?,तुम अपने स्तन क्यों छुपाती हो?
Convert this sentence into Hindi:,Why do you hide your breasts?,आप अपने स्तन क्यों छुपाते हैं?
What is the Hindi translation of this sentence?,They're reading his book.,वे उसका किताब पढ़ रहे हैं।
Translate this English sentence into Hindi:,They're reading his book.,वे उनका किताब पढ़ रहे हैं।
Translate this English sentence into Hindi:,I sometimes go to the cinema.,मैं कभी-कभार सिनेमा जाता हूँ।
What is the Hindi translation of this sentence?,I sometimes go to the cinema.,मैं कभी-कभार सिनेमा जाती हूँ।
What is the Hindi translation of this sentence?,They lived a couple of years in Spain.,वे दो साल स्पेन में रहें।
Translate this English sentence into Hindi:,We heard it.,हमने सुना।
What is the Hindi translation of this sentence?,"If you help me learn English, I'll help you learn Japanese.",अगर तुम ने मेरी अंग्रेज़ी सीखने में मदद की तो में तुम्हारी जापानी सीखने में मदद करूँगा।
What is the Hindi translation of this sentence?,"If you help me learn English, I'll help you learn Japanese.",अगर तुम ने मेरी अंग्रेज़ी सीखने में मदद की तो में तुम्हारी जापानी सीखने में मदद करूँगी।
Provide the Hindi translation of:,We know Tom.,हम टॉम को जानते हैं।
What is the Hindi translation of this sentence?,We know Tom.,हम टॉम को पहचानते हैं।
What is the Hindi translation of this sentence?,You told him.,आपने उनसे कहा।
Translate the following to Hindi:,Don't even think of going there.,वहाँ भूलकर भी न जाना ।
How do you say this in Hindi?,That is my airplane.,वह मेरा हवाई जहाज़ है।
Convert this sentence into Hindi:,She orgasmed repeatedly.,उसे बार बार कामोन्माद हुए।
Provide the Hindi translation of:,Mary saw a mouse.,मैरी ने एक चूहा देखा।
Provide the Hindi translation of:,Mary saw a mouse.,मैरी को एक चूहा दिखा।
Translate the following to Hindi:,They don't understand.,वे समझते नहीं।
Translate this English sentence into Hindi:,We are wasting time.,हम वक़्त बरबाद कर रहे हैं।
How do you say this in Hindi?,That's all you get.,तुम्हें उतना ही मिलेगा।
How do you say this in Hindi?,What's it all mean?,इस सब का क्या मतलब है?
Translate this English sentence into Hindi:,Who are all these people?,ये सब लोग कौन हैं?
Translate the following to Hindi:,We saw nothing.,हमने कुछ नहीं देखा।
Translate the following to Hindi:,We saw nothing.,हमें कुछ नहीं दिखा।
Convert this sentence into Hindi:,That's what Tom wanted.,टॉम वहीं चाहता था।
Provide the Hindi translation of:,That's what Tom wanted.,टॉम को वहीं चाहिए था।
Convert this sentence into Hindi:,She downloaded an antivirus.,उसने एक अँटीवाइरस डाउनलोड किया।
Translate this English sentence into Hindi:,She gave an apple to Tom.,उस लड़की ने टॉम को एक सेब दिया।
What is the Hindi translation of this sentence?,How did you get my number?,तुम्हें मेरा नंबर कहाँ से मिला?
Translate this English sentence into Hindi:,How did you get my number?,आपको मेरा नंबर कैसे मिला?
Provide the Hindi translation of:,Go.,जाओ।
Translate the following to Hindi:,She opened a window.,उसने एक खिड़की खोली।
Provide the Hindi translation of:,That's all they wanted.,वे बस उतना ही चाहते थे।
What is the Hindi translation of this sentence?,That's all they wanted.,उन्हें बस उतना ही चाहिए था।
Provide the Hindi translation of:,She wants to speak.,वह बोलना चाहती है।
Provide the Hindi translation of:,Mars is the Red Planet.,लाल ग्रह मंगल है।
Provide the Hindi translation of:,Do you know who Tom is?,टॉम कौन है जानते हो?
Provide the Hindi translation of:,Everyone knows our names.,हमारे नाम सब जानते हैं।
What is the Hindi translation of this sentence?,Everyone knows our names.,सभी को हमारे नाम पता हैं।
Translate this English sentence into Hindi:,How can you forget?,तुम भूल कैसे सकते हो?
How do you say this in Hindi?,How can you forget?,तुम भूल कैसे सकती हो?
Translate the following to Hindi:,How can you forget?,आप भूल कैसे सकते हो?
How do you say this in Hindi?,It'll be done.,हो जाएगा।
Translate this English sentence into Hindi:,It's all we have.,हमारे पास इतना ही है।
How do you say this in Hindi?,It's not so little.,उतना भी छोटा नहीं है।
Provide the Hindi translation of:,It's not there now.,वहाँ अभी नहीं है।
Translate this English sentence into Hindi:,It's the other one.,दूसरा वाला है।
How do you say this in Hindi?,It's the same one.,वही है।
What is the Hindi translation of this sentence?,It's time to decide.,फ़ैसला लेने का वक़्त आ गया है।
Translate the following to Hindi:,It's time to decide.,निर्णय लेने का समय आ गया है।
Convert this sentence into Hindi:,Let these people go.,इन लोगों को जाने दो।
Convert this sentence into Hindi:,Let these people go.,इन लोगों को जाने दीजिए।
How do you say this in Hindi?,Tell us about them.,हमें उनके बारे में बताओ।
How do you say this in Hindi?,Tell us about them.,हमें उनके बारे में बताइये।
Convert this sentence into Hindi:,Tom's house was completely destroyed.,टॉम का घर पूरी तरह से नष्ट हो चुका था।
How do you say this in Hindi?,Tom's house was completely destroyed.,टॉम का घर पूरी तरह से तबाह कर दिया गया।
Convert this sentence into Hindi:,Was Tom with you?,क्या टॉम आपके साथ था?
Translate the following to Hindi:,Was Tom with you?,क्या टॉम तुम्हारे साथ था?
Translate this English sentence into Hindi:,Where did you get those keys?,तुम्हें वे चाबियाँ कहाँ मिली?
How do you say this in Hindi?,Nigger is an offensive word.,निगर एक अपमानजनक शब्द है।
Translate the following to Hindi:,Negro is an offensive word.,नीग्रो एक अपमानजनक शब्द है।
What is the Hindi translation of this sentence?,This ink is the best.,यह स्याही सबसे अच्छी है।
Provide the Hindi translation of:,This is the best ink.,यह सबसे अच्छी स्याही है।
Convert this sentence into Hindi:,I want to write a book.,मैं एक किताब लिखना चाहता हूँ।
Translate this English sentence into Hindi:,I want to write a book.,मैं एक किताब लिखना चाहती हूँ।
Translate this English sentence into Hindi:,He is a simple man.,वह साधा आदमी है।
How do you say this in Hindi?,This book is very thin.,यह किताब बहुत पतली है।
Convert this sentence into Hindi:,This road is very narrow.,यह रास्ता बहुत पतला है।
How do you say this in Hindi?,Who is your enemy?,तेरा दुश्मन कौन है ?
Translate this English sentence into Hindi:,He writes beautifully.,वह सुंदर लिखता है।
How do you say this in Hindi?,Where is your friend?,तुम्हारा दोस्त कहाँ है?
Convert this sentence into Hindi:,Where is your friend?,तुम्हारा यार कहाँ है?
Translate the following to Hindi:,Tom has a cow.,टॉम के पास एक गाय है।
What is the Hindi translation of this sentence?,Love is better than sex.,सेक्स से बेहतर होता है प्यार।
What is the Hindi translation of this sentence?,It's long been known that spoken language is the most difficult to be translated.,सबको पता है कि कथित भाषा का अनुवाद करना सबसे मुश्किल है।
Translate this English sentence into Hindi:,You'll go with me. Full stop!,"तुम मेरे साथ चलोगे, बात खतम!"
Convert this sentence into Hindi:,She threatened to kill me.,उसने मुझे मारने की धमकी दी है।
Convert this sentence into Hindi:,Antoine Lavoisier was beheaded during the French revolution.,फ़्रांसीसी क्रांति के दौरान आँत्वाँ लाव्वाज़्ये का सिर काट दिया गया।
How do you say this in Hindi?,Are you in London?,तुम लंदन में हो?
Translate this English sentence into Hindi:,Are you in London?,आप लंदन में हैं?
What is the Hindi translation of this sentence?,All of my kids want to learn French.,मेरे सभी बच्चें फ़्रेंच सीखना चाहते हैं।
Provide the Hindi translation of:,I'll swim with Tom tomorrow.,मैं कल टॉम के साथ तैरूँगा।
