I'm just saying we can't trust Tom.,मैं बस इतना कह रही हूं के हम टॉम पर भरोसा नहीं कर सकते।
We'll call you.,हम आपको फ़ोन करेंगे।
We'll call you.,हम आपको बुलाएँगे।
We want to talk to you.,हम तुम से बात करना चाहते हैं।
We want to talk to you.,हम आप से बात करना चाहते हैं।
We want to talk to Tom.,हम टॉम से बात करना चाहते हैं।
We understand.,हम समझते हैं।
We understand each other.,हम एक-दूसरे को समझते हैं।
We tried to save Tom.,हमने टॉम को बचाने की कोशिश की।
We have some new products we'd like you to see.,आपको कुछ नए प्रॉडक्ट्स दिखाना चाहते हैं।
You don't have to go to school today.,तुम्हें आज पाठशाला जाने की ज़रूरत नहीं है।
You don't have to go to school today.,आपको आज पाठशाला जाने की ज़रूरत नहीं है।
He plays World of Warcraft.,वह वर्ल्ड ऑफ़ वॉरक्राफ़्ट खेलता है।
He plays World of Warcraft.,वे वर्ल्ड ऑफ़ वॉरक्राफ़्ट खेलते हैं।
She plays World of Warcraft.,वह लड़की वर्ल्ड ऑफ वॉरक्राफ्ट खेलती है।
It's a weapon.,यह एक हथियार है।
You've got to stop Tom.,तुम्हें टॉम को रोकना ही होगा।
You're really funny.,तुम सचमुच मज़ाकिया हो।
You're really funny.,आप सचमुच मज़ाकिया हैं।
Someone told me Mary left her husband.,किसी ने मुझे बताया के मेरी ने अपने पती को छोड़ दिया।
I have a gay neighbor.,मेरा एक गे पड़ोसी है।
She got what she wanted.,उसे जो चाहिए था वह उसे मिल गया।
Listen.,सुनो।
He likes Indian food.,उसे भारतीय खाना पसंद है।
I refuse to answer.,मैं जवाब देने से इन्कार करता हूं।
I refuse to answer.,मैं जवाब देने से इन्कार करती हूं।
The girl who works at that bakery is cute.,बेकरी में काम करनेवाली वह लड़की प्यारी है।
The girl who works at that bakery is cute.,बेकरी में काम करनेवाली वह लड़की क्यूट है।
Tom wanted to spend some time alone with Mary.,टॉम थोडा समय मैरी के साथ अकेला बिताना चाहता था।
Tom wanted to spend some time alone with Mary.,टॉम थोडा समय मैरी के साथ अकेला बिताना चाहता थे।
There are mosquitoes even in Greece.,मच्छर तो यूनान में भी है।
You look like your dad.,तुम तुम्हारे पापा की तरह दिखती हो।
You look like your dad.,तुम तुम्हारे पापा की तरह दिखते हो।
Don't forget rule no. 72.,नियम क्र. ७२ मत भूलना.
I thought Tom would bring us something to eat.,मैंने सोचा टॉम हमारे खाने के लिए कुछ लाएगा.
I thought Tom would be different.,मुझे लगा था टॉम अलग होगा।
I thought Tom wouldn't like Mary.,मुझे लगा था टॉम को मैरी पसंद नहीं आएगी।
Don't come in! I'm naked.,अंदर मत आओ! मैं नंगा हूँ।
Don't come in! I'm naked.,अंदर मत आओ! मैं नंगी हूँ।
Don't come in! I'm naked.,अंदर मत आना! मैं नंगा हूँ।
Don't come in! I'm naked.,अंदर मत आना! मैं नंगी हूँ।
I consider making mistakes an important part of the learning process.,मैं मानता हूं कि गलतियां करना यह सीखने की प्रक्रिया का एक महत्त्वपूर्ण हिस्सा होता है।
I consider making mistakes an important part of the learning process.,मैं मानती हूं कि गलतियां करना यह सीखने कि प्रक्रिया की एक महत्त्वपूर्ण हिस्सा होता है।
I can't believe it's that simple.,इतना आसान है कि मुझे यकीन ही नहीं हो रहा।
Tom can't believe Mary.,टॉम को मैरी पर विश्वास नहीं हो रहा।
I can't hear a word.,मुझे एक शब्द सुनाई नहीं दे रहा।
You can't let that come between you and Tom.,तुम उस बात को तुम्हारे और टॉम के बीच आने नहीं दे सकते।
You can't let that come between you and Tom.,तुम उस बात को तुम्हारे और टॉम के बीच आने नहीं दे सकती।
You can't let that come between you and Tom.,आप उस बात को आपके और टॉम के बीच आने नहीं दे सकतें।
I can't let you leave.,आपको जाने नहीं दे सकता हूँ।
I can't really talk about it.,मैं उस बारे में कुछ बोल नहीं सकता।
I can't remember anything about that night.,मुझे उस रात के बारे में कुछ याद नहीं.
We can't waste any more time.,हम और वक्त बरबाद नहीं कर सकते।
It's a strip club for women.,महिलाओं के लिये स्ट्रिप क्लब है।
I only care about Tom.,मुझे बस टॉम की चिंता है।
I try to think.,मैं सोचने की कोशिश करता हूँ।
I try to think.,मैं सोचने की कोशिश करती हूँ।
I hate you with all of my heart.,मैं तुम से पूरे दिल से नफ़रत करता हूं।
I hate you with all of my heart.,मैं तुम से पूरे दिल से नफ़रत करती हूं।
I hate you with all of my heart.,मैं आप से पूरे दिल से नफ़रत करता हूं।
I hate you with all of my heart.,मैं आप से पूरे दिल से नफ़रत करती हूं।
I thought I was alone here.,मुझे लगा मैं यहां अकेला हूं।
I thought I was alone here.,मुझे लगा मैं यहां अकेली हूं।
I thought I was alone here.,मैंने सोचा के मैं यहां अकेला हूं।
I thought I was alone here.,मैंने सोचा के मैं यहां अकेली हूं।
I thought you two would have a lot in common.,मैं सोचता था कि तुम दोनो में बहुत सी बातें एक दुसरे से मिलती जुलती होगी।
I thought you were a man of honor.,मैं सोचता था कि तुम एक इज्जतदार आदमी हो।
I thought you were going steady with Tom.,मैं समझता था कि तुम्हारी और टॅाम की जोड़ी अच्छी चल रही थी।
I am not writing in English. This language is Russian.,मैं अंग्रेज़ी में नहीं लिख रहा। यह भाषा रूसी है।
I am not writing in English. This language is Russian.,मैं अंग्रेज़ी में नहीं लिख रही। यह भाषा रूसी है।
Why am I studying Icelandic?,मैं आइसलॅन्डिक क्यों सीख रही हूं?
Why am I studying Icelandic?,मैं आइसलॅन्डिक क्यों सीख रहा हूं?
It's a large one.,बड़ा वाला है।
She writes about Sri Lanka.,वह श्रीलंका के बारे में लिखती है।
Can this car go any faster?,क्या यह गाड़ी और तेज़ जा सकती है?
I kissed her on the forehead.,मैंने उसे माथे पर किस किया।
I'm your sister.,मैं तुम्हारी बहन हूँ।
I'm your sister.,मैं तेरी बहन हूँ।
I'm your sister.,मैं आपकी बहन हूँ।
This problem is hard to solve.,इस समस्या को सुलझाना बहुत कठिन है।
"Oh, here comes Chris.","लो, क्रिस आ गया।"
"Oh, here comes Chris.","लो, क्रिस आ गए।"
Do you like sweet tea?,तुम्हें मीठी चाय पसंद है?
Do you like sweet tea?,क्या आप मीठी चाय पसंद करते हैं?
Bangladesh became independent in 1971.,बांग्लादेश १९७१ में स्वतंत्र हुआ।
The older daughter wants to be British.,बड़े बेटी को ब्रिटिश बनना है।
She's ready now.,वह अब तैयार है।
She's ready now.,वे अब तैयार हैं।
Let's do something together.,चलो कुछ एक साथ करें।
Let's do something together.,चलो कुछ एक साथ करते हैं।
Let's do something together.,चलो मिल कर कुछ करते हैं।
Let's just go to sleep.,बस सो जाते हैं।
Let's start with this.,इससे शुरुआत करते हैं।
Let's start with that.,उससे शुरुआत करते हैं।
Let's play a new game.,नया खेल खेलते हैं।
Let's just meet here.,यहीं मिल लेते हैं।
Let's start at 2:30.,२:३० बजे शुरू करते हैं।
Let's just eat here.,चलो यहीं खा लेते हैं।
Let's finish it now.,चलो अभी खत्म कर देते हैं।
Let's do this right.,ठीक से करते हैं।
Let's do it tonight.,आज रात करते हैं।
Let's do it for Tom.,टॉम के लिये करते हैं।
Let's just say yes.,बस हाँ कह देते हैं।
"Let's go home, Tom.","चलो घर चलते हैं, टॉम।"
"Let's go home, Tom.","घर चलते हैं, टॉम।"
Let's get you home.,चलो तुम्हें घर पहुँचाते हैं।
Let's begin again.,फिर से शुरुआत करते हैं।
Let's go ask Tom.,टॉम से पूछते हैं।
Let's go inside.,अंदर चलते हैं।
Let's find Tom.,टॉम को ढूंढते हैं।
Let's call Tom.,टॉम को बुलाते हैं।
Let's talk.,चलो बात करते हैं।
Let's talk.,बात करते हैं।
I love my mom.,मैं अपनी मां से प्यार करता हूं।
I love my mom.,मैं अपनी मां से प्यार करती हूं।
I want this.,मुझे यह चाहिए।
I wanted this.,मुझे यह चाहिए था।
We wanted Tom.,हमें टॉम चाहिए था।
Who wants jello?,जेलो किसे चाहिए?
Tom wanted a job.,टॉम को एक नौकरी चाहिए थी।
Tom wants to run.,टॉम भागना चाहता है।
Tom wants to run.,टॉम दौड़ना चाहता है।
We only want you.,हमें बस तुम चाहिए।
We only want you.,हमें बस आप चाहिए।
They want to talk.,वे बात करना चाहते हैं।
Tom wants our help.,टॉम को हमारी मदद चाहिए।
Who wants this one?,यह वाला किसे चाहिए?
Who wants to fight?,कौन लड़ना चाहता है?
Why do you want it?,तुम्हें क्यों चाहिए?
Why do you want it?,आपको क्यों चाहिए?
Does Tom want to see me?,क्या टॉम मुझे देखना चाहता है?
Does Tom want to see me?,क्या टॉम मुझें देखना चाहते हैं?
I don't want your stuff.,मुझे तुम्हारा सामान नहीं चाहिए।
I don't want your stuff.,मुझे तेरा सामान नहीं चाहिए।
I don't want your stuff.,मुझे आपका सामान नहीं चाहिए।
What did you want to say?,तुम क्या कहना चाहते थे?
What did you want to say?,आप क्या कहना चाहते थे?
I don't want to go on my own.,मैं अकेले जाना नहीं चाहता।
I don't want to go on my own.,मैं अकेले जाना नहीं चाहती।
I just want to talk a minute.,मैं बस आपसे एक मिनट बात करना चाहता हूं।
I just want to talk a minute.,मैं बस तुमसे एक मिनट बात करना चाहता हूं।
I just want to talk a minute.,मैं बस तुमसे एक मिनट बात करना चाहती हूं।
I just want to talk a minute.,मैं बस आपसे एक मिनट बात करना चाहती हूं।
I want Tom to know the truth.,मैं चाहता हूं के टॉम सच जाने।
I want Tom to know the truth.,मैं चाहती हूं कि टॉम सच जाने।
"I don't want to lose you, Tom.","मैं तुम्हें खोना नहीं चाहता, टॉम।"
"I don't want to lose you, Tom.","मैं तुम्हें खोना नहीं चाहती, टॉम।"
"I don't want to lose you, Tom.","मैं आपको खोना नहीं चाहता, टॉम।"
"I don't want to lose you, Tom.","मैं आपको खोना नहीं चाहती, टॉम।"
What is it you want to ask me?,तुम मुझसे क्या पूछना चाहते हो?
What is it you want to ask me?,वह क्या है जो तुम मुझसे पूछना चाहते हो?
I don't want to argue with you.,मैं तुम से बहस करना नहीं चाहता।
I don't want to argue with you.,मैं तुम से बहस करना नहीं चाहती।
I don't want to do this with you.,मैं तुम्हारे साथ ऐसा नहीं करना चाहती.
I want you to come to my wedding.,मेरी इच्छा है तुम मेरे विवाह पर आओ.
They want us to come in right away.,वह चाहते हैं हम अभी इसी समय अन्दर आ जायें.
I don't want to talk to you anymore.,मैं आपके साथ अब और बात नहीं करना चाहता.
"You wanted me to get a job, so I did.","तुम चाहते थे मैं कोई काम ढूँढूं, इसलिए मैंने ढून्ढ लिया."
Have you played The Legend of Zelda?,क्या तुमने 'द लेजंड आफ ज़ेल्डा' खेला है?
It's not impossible.,नामुमकिन नहीं है।
I can't see through walls.,मैं दीवारों के पार नहीं देख सकता।
Superman can see through walls.,सुपरमैन दीवारों के पार देख सकता है।
She says that she can see through walls.,वह कहती है कि वह दीवारों के पार देख सकती है।
The cat is stuck in the tree.,वह बिल्ली पेढ पर अटक गयी है।
Can Superman also see through clothes?,क्या सुपरमैन कपडों के पार भी देख सकता है?
This scanner can see through clothes.,यह स्कैनर कपडों के पार भी देख सकता है।
I have to buy a new scanner.,मुझे नया स्कैनर खरीदना है।
You can't stop progress.,तुम प्रगति को रोक नहीं सकते।
You can't stop progress.,आप प्रगती को रोक नहीं सकते।
You can't stop progress.,तुम प्रगति को रोक नहीं सकती।
Can I try it?,क्या मैं कोशिश करूं?
Can I try it?,क्या मैं कोशिश कर सकता हूं?
Can I try it?,क्या मैं कोशिश कर सकती हूं?
He's allergic to cats.,उसे बिल्लियों से ऐलर्जी है।
She's allergic to cats.,उसे बिल्लियों से ऐलर्जी है।
I don't work here.,मैं यहाँ काम नहीं करता।
I don't work here.,मैं यहाँ काम नहीं करती।
I'm only doing this for your own good.,मैं यह बस तुम्हारे ही भले के लिये कर रहा हूं।
I'm only doing this for your own good.,मैं यह बस तुम्हारे ही भले के लिये कर रही हूं।
I only did it for your own good.,मैंने यह बस तुम्हारे ही भले के लिये किया।
This doesn't mean anything.,इसका कोई मतलब नहीं।
He wants to marry my daughter.,वह मेरी बेटी से शादी करना चाहता है।
"Two is a couple, three is a crowd.","दो व्यक्ति जोड़ा हैं, तीन भीड़ है."
"I don't want to stay here anymore, Tom.","मुझे यहां और नहीं रहना है, टॉम।"
I want a cup of coffee and I want it now.,मुझे एक कप काफ़ी चाहिए और वह भी अभी के अभी चाहिए।
Why do you want to be alone all the time?,तुम हमेशा अकेले क्यों रहना चाहते हो?
Why do you want to be alone all the time?,तुम हमेशा अकेले क्यों रहना चाहती हो?
Why do you want to be alone all the time?,आप हमेशा अकेले क्यों रहना चाहते हैं?
The Chinese don't know that I'm not human.,चाईनिज नहीं जानते कि मैं मानव नहीं हुँ।
She's nice to me.,उसका मेरे प्रति व्यवहार अच्छा है.
There's no wind here.,यहां हवा नहीं है।
I don't want to quit.,मैं छोड़ना नहीं चाहता।
I don't want to quit.,मैं छोड़ना नहीं चाहती।
I want to say thank you.,मैं शुक्रिया अदा करना चाहता हूं।
I want to say thank you.,मैं शुक्रिया अदा करना चाहती हूं।
I want to make Tom happy.,मैं टॉम को ख़ुश करना चाहता हूं।
I want to make Tom happy.,मैं टॉम को ख़ुश करना चाहती हूं।
"Tom, I want to talk to you.","टॉम, मुझे तुमसे बात करनी है।"
I want to speak to you about Tom.,मैं तुम से टॉम के बारे में बात करना चाहता हूँ।
I want to speak to you about Tom.,मैं तुम से टॉम के बारे में बात करना चाहती हूँ।
I want to speak to you about Tom.,मैं आप से टॉम के बारे में बात करना चाहता हूँ।
I want to speak to you about Tom.,मैं आप से टॉम के बारे में बात करना चाहती हूँ।
Tom wants to tell you about Mary.,टॉम तुम्हें मॅरी के बारे में कुछ बताना चाहता है।
Tom wants to tell you about Mary.,टॉम तुम्हें मॅरी के बारे में कुछ बताना चाहते हैं।
Tom wants to tell you about Mary.,टॉम आपको मॅरी के बारे में कुछ बताना चाहता है।
Tom wants to tell you about Mary.,टॉम आपको मॅरी के बारे में कुछ बताना चाहते हैं।
Tom wants to know why you didn't call him back.,टॉम पूछ रहा है कि तुमने उसे कॉल बैक क्यों नहीं किया।
I'm not happy here.,मैं यहाँ खुश नहीं हूँ।
They are all happy.,वे सब खुश हैं।
They seem so happy.,वे कितने खुश लगते हैं।
Tom seemed so happy.,टॉम कितना खुश लग रहा था।
Tom seemed so happy.,टॉम कितना खुश लगता था।
She is our neighbor.,वह हमारी पड़ोसी है।
What a beautiful story!,क्या खूबसूरत कहानी है!
That's so beautiful.,वह कितना सुंदर है।
That's child's play.,वह तो बच्चों का खेल है।
Stay with us tonight and find a hotel tomorrow.,"आज रात हमारे साथ रहो, कल कोई होटल दूंढ लेना."
Sri Lanka is a beautiful island.,श्रीलंका एक सुंदर द्वीप है।
"There are many webs within the World Wide Web. Rings are obvious. Less apparent are webs of server farms, which are in effect distributed Web sites.","वर्ल्ड वाइड वेब में कई जाल हैं. उनके चक्र साफ़ नज़र आते हैं. सर्वर फार्मों के जाल उनसे कम दृष्ट्मान हैं, जो के असलियत में विस्तृत वेब साईट हैं."
I'm to blame.,दोष मेरा है।
Who's to blame?,दोष किसका है?
You're not to blame.,दोष तुम्हारा नहीं है।
You're not to blame.,दोष आपका नहीं है।
There's something we need to talk about.,मुझे तुमसे किसी बारे में बात करनी है।
Tom must have seen something.,टॉम को कुछ दिखा होगा।
Tom is writing something.,टॉम कुछ लिख रहा है।
Can I show you something?,क्या मैं तुम्हें कुछ दिखा सकता हूं?
Can I show you something?,क्या मैं तुम्हें कुछ दिखा सकती हूं?
Can I show you something?,क्या मैं आपको कुछ दिखा सकता हूं?
Can I show you something?,क्या मैं आपको कुछ दिखा सकती हूं?
Can I show you something?,तुम्हें कुछ दिखाऊं?
Can I show you something?,आपको कुछ दिखाऊं?
I'm going to tell you something.,मैं तुम्हें कुछ बताने वाला हूँ।
I'm going to tell you something.,मैं तुम्हें कुछ बताने जा रहा हूँ।
Who wants freedom?,आज़ादी किसे चाहिए?
Tom changed the future.,टॉम ने भविष्य बदला।
Tom changed the future.,टॉम ने भविष्य बदल दिया।
We are from Russia.,हम रूस से हैं।
Mars has two moons.,मंगल के दो चांद हैं।
Greece cancels the referendum.,यूनान जनमत-संग्रह को रद्द कर देता है।
Who?,कौन?
Russia should give the Kuril Islands back to Japan.,रूस ने कुरील द्वीप जापान को लौटाने चाहिए।
No one's in sight.,आसपास कोई नहीं है।
Where is my son?,मेरा बेटा कहाँ है?
Is everyone all right?,सब ठीक हैं?
How many people have you slept with?,तुम कितने लोगों के साथ सोये हो?
How many people have you slept with?,तुम कितने लोगों के साथ सोयी हो?
They're fighting.,वे लड़ रहे हैं।
They're fighting.,वे झगड़ रहे हैं।
They stood.,वे खड़े हुए।
They stood.,वे खड़े रहें।
They called.,उन्होंने बुलाया।
That's beautiful.,वह सुंदर है।
Stay close.,पास रहना।
Stay close.,पास रहिए।
Someone's talking.,कोई बात कर रहा है।
Somebody answered.,किसी ने जवाब दिया।
Say goodbye.,अलविदा कहो।
Say goodbye.,अलविदा कहिए।
Nothing's there.,वहाँ कुछ नहीं है।
Nothing'll happen.,कुछ नहीं होगा।
Nobody's there.,वहाँ कोई नहीं है।
Nobody's around.,आसपास कोई नहीं है।
Nobody'll know.,किसी को पता नहीं चलेगा।
Leave everything.,सब कुछ छोड़ दो।
Leave everything.,सब कुछ छोड़ दीजिए।
Keep walking.,चलते रहो।
Keep walking.,चलते रहिए।
Keep this.,यह रखो।
Keep this.,यह रख।
Keep this.,यह रखें।
Keep this.,यह रखिए।
I'm quitting.,मैं छोड़ रहा हूँ।
I'm quitting.,मैं छोड़ रही हूँ।
I'm positive.,मैं सकारात्मक हूँ।
I'm naked.,मैं नंगा हूँ।
I'm naked.,मैं नंगी हूँ।
Don't fight.,लड़ना मत।
Don't fight.,झगड़ा मत करो।
Italy isn't Greece.,इटली यूनान नहीं है।
Greece has many islands.,यूनान में कई द्वीप हैं।
He did not read the book.,उसने वह किताब पड़ी नहीं।
You've grown.,तुम बड़े हुए हो।
You've grown.,तुम बड़ी हुई हो।
It's time.,वक़्त हो गया है।
It's time.,समय हो गया है।
It's scary.,डरावना है।
These books are yours.,ये किताबें आपकी हैं।
These books are yours.,ये किताबें तुम्हारी हैं।
Wait a little longer.,थोड़ी देर और रुको।
Wait a little longer.,थोड़ी देर और रुकिए।
The age of nuclear power is not yet over.,नाभिकीय ऊर्जा का काल अभी तक खतम नहीं हुआ है।
Don't say anything!,कुछ मत कहना!
Don't say anything!,कुछ मत कहो!
Don't say anything!,कुछ मत कहिएगा!
Don't say anything!,कुछ मत कहिए!
"If you have time, could you translate some sentences below, please?","अगर आपके पास थोड़ा समय हो, तो कृपया निम्न वाक्यों का अनुवाद करेंगे?"
"I know Portuguese, English, and Russian.","मुझे पुर्तुगाली, अंग्रेज़ी और रूसी आती हैं।"
Damascus is located in Syria.,दमिश्क सीरिया में स्थित है।
Electric power companies are seeking to reduce their use of coal.,बिजली कम्पनियाँ कोयले का इस्तेमाल कम करने की कोशिश कर रही हैं।
They were both naked.,वे दोनों नंगे थे।
Both were naked.,दोनों नंगे थे।
It's very difficult to know oneself.,अपने आप को जानना बहुत मुश्किल होता है।
Are you gay?,तुम गे हो?
It's Wednesday.,बुधवार है।
Do you have it?,तुम्हारे पास है?
Do you have it?,आपके पास है?
Love the earth.,पृथ्वी से प्यार करो।
Take care of our planet.,हमारे ग्रह का ध्यान रखो।
Take care of our planet.,हमारे ग्रह का ध्यान रखें।
You are a liar.,तुम झूठे हो।
You are a liar.,तुम झूठी हो।
My eyes are red.,मेरी आँखें लाल हैं।
He grabbed my breasts.,उसने मेरे स्तन पकड़ लिये।
How many people have you had sex with in the last year?,गये साल में तुम ने कितने लोगों के साथ सेक्स किया है?
They met in Spain seven years ago.,वे सात साल पहले स्पेन में मिलें।
We're afraid.,हम डरे हुए हैं।
You're aggressive.,तुम आक्रामक हो।
You're aggressive.,आप आक्रामक हैं।
You're artistic.,तुम कलात्मक हो।
You're artistic.,आप कलात्मक हैं।
We're ashamed.,हम शरमिंदा हैं।
Mary is attractive.,मैरी आकर्षक है।
Mary is attractive.,मैरी आकर्षक हैं।
You're attractive.,तुम आकर्षक हो।
You're attractive.,आप आकर्षक हैं।
You're dangerous.,तुम खतरनाक हो।
You're dangerous.,आप खतरनाक हैं।
You're OK.,तुम ठीक हो।
I am Death.,मैं मृत्यु हूँ।
I am Death.,मैं मौत हूँ।
I'm not going alone.,मैं अकेला नहीं जा रहा।
I'm not going alone.,मैं अकेली नहीं जा रही।
I've gotten used to living alone.,मुझे अकेले रहने की आदत पड़ गयी है।
They're in math class.,वे गणित के क्लास में है।
Why don't you ever help?,तुम कभी भी मदद क्यों नहीं करते?
Why don't you ever help?,तू कभी भी मदद क्यों नहीं करता है?
I'm proud to be a Burgundian.,मुझे बुरगुंदीयाई होने पर गर्व है।
Hinduism is the main religion in India.,हिंदू धर्म भारत का मुख्य धर्म है।
Tom will forgive Mary.,टॉम मेरी को माफ़ कर देगा।
He lives like a king.,वह किसी राजा की तरह जीता है।
You stole my heart.,तुमने मेरा दिल चुराया।
You're not smiling.,तुम हंस नहीं रहे हो
You're so hot.,तुम कितने हॉट हो।
You're so hot.,आप कितने हॉट हैं।
I have searched internet to learn Portuguese.,मैंने पोर्तुगीज का ज्ञान लेने के लिये इंटरनेट का उपयोग किया है।
I am learning for you.,मैं आपके लिये ज्ञान/विद्या अर्जित कर रहा हूँ।
This is huge.,यह विशाल है।
What's the rule?,नियम क्या है?
I was only joking.,मैं तो बस मजाक कर रहा था।
I was only joking.,मैं तो बस मजाक कर रहा थी।
I was just joking.,मैं तो बस मजाक कर रहा था।
I was just joking.,मैं तो बस मजाक कर रहा थी।
What school did you go to?,तुम कौनसे स्कूल गये थे?
What school did you go to?,आप कौनसे स्कूल गये थे?
I am Egyptian.,मैं मिस्री हूँ।
I'm Tom's driver.,मैं टॉम का ड्राईवर हूँ.
Tom came close.,टॉम पास आया।
Tom congratulated Mary.,टॉम ने मैरी को बधाई दी।
Tom doesn't understand.,टॉम नहीं समझता।
Tom doesn't understand.,टॉम को समझ नहीं आता।
Tom finally arrived.,टॉम आख़िरकार आ ही गया ।
Tom is naked.,टॉम नंगा है।
Tom isn't naked.,टॉम नंगा नहीं है।
Tom isn't OK.,टॉम ठीक नहीं है।
Tom looked again.,टॉम ने फिर देखा।
Tom was naked.,टॉम नंगा था।
We're all crazy.,हम सब पागल हैं।
We're in town.,हम शहर में हैं।
We're with you.,हम तुम्हारे साथ हैं।
We're with you.,हम आपके साथ हैं।
We're coming in.,हम अंदर आ रहे हैं।
They found this.,उन्हें यह मिला।
They saw Tom.,उन्होंने टॉम को देखा।
They saw Tom.,उन्हें टॉम दिखा।
They're both laughing.,वे दोनों हँस रहें हैं।
Taiwan isn't part of China.,ताइवान चीन का हिस्सा नहीं है।
Has Tom left?,टॉम चला गया क्या?
Tom didn't show.,टॉम ने दिखाया नहीं।
Everybody looked sick.,सभी बीमार लग रहे थे।
Finish the story.,कहानी खतम करो।
Finish the story.,कहानी खतम कीजिए।
I do worry.,चिंता तो में करता ही हूँ।
I do worry.,चिंता तो में करती ही हूँ।
I found somebody.,मुझे कोई मिला।
I found somebody.,मुझे कोई मिली।
I have evidence.,मेरे पास सबूत है।
I have proof.,मेरे पास सबूत है।
What is your planet like?,तुम्हारा ग्रह कैसा है?
What is your planet like?,आपका ग्रह कैसा है?
I was assaulted.,मुझपर हमला किया गया।
I was naked.,मैं नंगा था।
I'll come along.,मैं साथ आऊँगा।
I'll come along.,मैं साथ आऊँगी।
I've already called.,मैंने फ़ोन कर लिया है।
I've got cookies.,मेरे पास कुकीज़ हैं।
Is Monday OK?,सोमवार ठीक है?
It looks Egyptian.,मिस्री लगता है।
It looks Egyptian.,मिस्री लगती है।
It may hurt.,दर्द हो सकता है।
It's a promise.,वादा रहा।
It's their anniversary.,उनकी सालगिरह है।
It's very old.,बहुत पुराना है।
Now go home.,अब घर जाओ।
Now go home.,अब घर जाइए।
Now help me.,अब मेरी मदद करो।
Now help me.,अब मेरी मदद कीजिए।
Somebody's watching you.,कोई तुम्हें देख रहा है।
Somebody's watching you.,कोई आपको देख रहा है।
Somebody's watching you.,किसी की आप पर नज़र है।
Take us home.,हमें घर ले चलो।
Take us home.,हमें घर ले चलिए।
That wasn't real.,वह सच नहीं था।
There is silence.,शांति है।
There wasn't time.,वक़्त नहीं था।
Where's my cane?,मेरी छड़ी कहाँ है?
Which one's yours?,तुम्हारा वाला कौन सा है?
In Spain they speak Spanish.,स्पेन में स्पेनिश बोली जाती है।
Who told you?,तुम्हें किसने बताया?
Who told you?,आपको किसने बताया?
Who was here?,यहां कौन था?
You may leave.,तुम जा सकते हो।
You may leave.,आप जा सकते हैं।
You wouldn't understand.,तुम नहीं समझोगे।
You wouldn't understand.,तुम नहीं समझोगी।
You wouldn't understand.,आप नहीं समझेंगे।
You wouldn't understand.,आप नहीं समझेंगी।
Tom will dance.,टॉम नाचेगा।
He makes fun of everybody.,वह सबका मज़ाक उड़ाता है।
My family is very proud of me.,मेरे परिवार को मुझ पर बहुत गर्व है।
What were you thinking?,तुम सोच क्या रहे थे?
What were you thinking?,तुम सोच क्या रही थी?
What were you thinking?,आप क्या सोच रहे थे?
I just saw Tom.,मैंने अभी टॉम को देखा।
I broke her heart.,मैंने उसका दिल तोड़ा।
I broke his heart.,मैंने उसका दिल तोड़ा।
I'm a fan of German opera.,मैं जर्मन ऑपेरा का शौकीन हूँ।
I'm a fan of German opera.,मैं जर्मन ऑपेरा की शौकीन हूँ।
Gay marriage is legal here.,गे विवाह यहाँ वैध है।
Greece was the cradle of western civilization.,यूनान पश्चिमी संस्कृति का पालना था।
You'll never get my boobs.,तुम्हें मेरे मम्मे कभी नहीं मिलेंगे।
Don't go down there.,वहाँ नीचे मत जाओ।
Don't start doing that.,वह काम शुरु मत करो।
I didn't find anything.,मुझे कुछ नहीं मिला।
Tom won't eat that.,टॉम वह नहीं खाएगा।
Tom didn't stop Mary.,टॉम ने मैरी को नहीं रोका।
Tom is kissing Mary.,टॉम मेरी को किस कर रहा है।
Tom is kissing Mary.,टॉम मेरी को चूम रहा है।
Tom is my son.,टॉम मेरा लड़का है।
Tom is very sad.,टॉम बहुत उदास है।
Where did it go?,कहाँ गया?
Where did it go?,कहाँ गयी?
Don't bother me with details.,मुझे बारीकियां बता कर तंग मत करो.
I'm not like that.,मैं वैसा नहीं हूँ।
I'm not gay.,मैं गे नहीं हूँ।
Here's what I don't get.,एक बात मेरे समझ नहीं आ रही।
They released all the prisoners.,उन्होंने सभी कैदीयों को आज़ाद कर दिया है।
Tom is a teaching assistant.,टॉम एक शिक्षण सहायक है।
Americans like football in the same way that Japanese like baseball.,अमरिकियों को फ़ुटबॉल पसंद है वैसे ही जैसे जापानीयों को बेसबॉल।
Mary is my mother.,मैरी मेरी माँ है।
Somebody's going to die.,कोई तो मरने वाला है।
I went home and cried.,मैं घर गया और रोया।
I went home and cried.,मैं घर गयी और रोई।
"You didn't recognize me, did you?","तुम ने मुझे पहचाना नहीं, है ना?"
I didn't answer a single question.,मैंने एक भी सवाल का जवाब नहीं दिया।
I didn't have any friends in Boston.,मेरे बास्टन में कोई दोस्त नहीं थे।
He was lucky.,वह भाग्यवान था।
I can barely afford to buy enough food to feed my family.,अपने परिवार के लिए खाना खरीदना भी मेरे लिए मुश्किल है।
She's always been a very cheerful person.,वह हमेशा से ही खुशमिज़ाज रही है।
I want to live here.,मैं यहाँ रहना चाहता हूँ।
I want to live here.,मैं यहाँ रहना चाहती हूँ।
I don't think I can wait that long.,मैं उतनी देर रुक नहीं सकता।
The drug smuggler was arrested at the airport.,दवा तस्कर हवाई अड्डे पर गिरफ्तार किया गया था।
The czar was the ruler of Russia.,ज़ार रूस का शासक था।
